seat	Sonic the Hedgehog 2	Child Hall	9	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	8	null	0
film	Spider-Man: No Way Home	assets/trailers/spider_man_no_way_home.mp4	148
hall	Spider-Man: No Way Home	S4	95	6	5	01/05/2022
seat	Spider-Man: No Way Home	S4	0	0	null	0
seat	Spider-Man: No Way Home	S4	0	1	null	0
seat	Spider-Man: No Way Home	S4	0	2	null	0
seat	Spider-Man: No Way Home	S4	0	3	null	0
seat	Spider-Man: No Way Home	S4	0	4	null	0
seat	Spider-Man: No Way Home	S4	1	0	null	0
seat	Spider-Man: No Way Home	S4	1	1	user7	86
seat	Spider-Man: No Way Home	S4	1	2	user7	86
seat	Spider-Man: No Way Home	S4	1	3	user7	86
seat	Spider-Man: No Way Home	S4	1	4	null	0
seat	Spider-Man: No Way Home	S4	2	0	null	0
seat	Spider-Man: No Way Home	S4	2	1	user3	95
seat	Spider-Man: No Way Home	S4	2	2	user3	95
seat	Spider-Man: No Way Home	S4	2	3	user3	95
seat	Spider-Man: No Way Home	S4	2	4	null	0
seat	Spider-Man: No Way Home	S4	3	0	null	0
seat	Spider-Man: No Way Home	S4	3	1	null	0
seat	Spider-Man: No Way Home	S4	3	2	null	0
seat	Spider-Man: No Way Home	S4	3	3	null	0
seat	Spider-Man: No Way Home	S4	3	4	null	0
seat	Spider-Man: No Way Home	S4	4	0	null	0
seat	Spider-Man: No Way Home	S4	4	1	null	0
seat	Spider-Man: No Way Home	S4	4	2	null	0
seat	Spider-Man: No Way Home	S4	4	3	null	0
seat	Spider-Man: No Way Home	S4	4	4	null	0
seat	Spider-Man: No Way Home	S4	5	0	null	0
seat	Spider-Man: No Way Home	S4	5	1	null	0
seat	Spider-Man: No Way Home	S4	5	2	null	0
seat	Spider-Man: No Way Home	S4	5	3	null	0
seat	Spider-Man: No Way Home	S4	5	4	null	0
